Station_ID,Date_Time,Dry_Bulb,RH,Pressure
KU42,01-01-2017 23:15 MST,-6.2,100,84606.4
KU42,01-01-2017 23:35 MST,-6.4,100,84606.4
KU42,01-01-2017 23:55 MST,-5.5,100,84606.4
KU42,01-02-2017 00:15 MST,-5.2,100,84635
KU42,01-02-2017 00:35 MST,-5,100,84635
KU42,01-02-2017 00:55 MST,-4.8,100,84663.6
KU42,01-02-2017 01:15 MST,-4.8,100,84692.2
KU42,01-02-2017 01:35 MST,-5,100,84749.41
KU42,01-02-2017 01:55 MST,-5.2,100,84806.61
KU42,01-02-2017 02:15 MST,-5.3,100,84835.22
KU42,01-02-2017 02:35 MST,-5.3,100,84921.02
KU42,01-02-2017 02:55 MST,-5.3,100,84978.23
KU42,01-02-2017 03:15 MST,-5.5,100,85006.83
KU42,01-02-2017 03:35 MST,-5.4,100,85035.44
KU42,01-02-2017 03:55 MST,-5.3,100,85064.04
KU42,01-02-2017 04:15 MST,-5.2,100,85064.04
KU42,01-02-2017 04:35 MST,-5.2,100,85064.04
KU42,01-02-2017 04:55 MST,-5.2,100,85064.04
KU42,01-02-2017 05:15 MST,-5.5,100,85035.44
KU42,01-02-2017 05:35 MST,-6.2,100,85064.04
KU42,01-02-2017 05:55 MST,-7,100,85064.04
KU42,01-02-2017 06:15 MST,-6.3,100,85064.04
KU42,01-02-2017 06:35 MST,-6,100,85092.64
KU42,01-02-2017 06:55 MST,-6,100,85092.64
KU42,01-02-2017 07:15 MST,-6.6,100,85092.64
KU42,01-02-2017 07:35 MST,-7.8,100,85149.84
KU42,01-02-2017 07:55 MST,-6,100,85121.24
KU42,01-02-2017 08:15 MST,-4.7,98.5,85149.84
KU42,01-02-2017 08:35 MST,-4.2,98.5,85149.84
KU42,01-02-2017 08:55 MST,-4.2,99.25,85178.44
KU42,01-02-2017 09:15 MST,-4,99.25,85207.05
KU42,01-02-2017 09:35 MST,-3.2,100,85235.65
KU42,01-02-2017 09:55 MST,-3,97.79,85264.26
KU42,01-02-2017 10:15 MST,-2.5,96.35,85264.26
KU42,01-02-2017 10:35 MST,-3,95.62,85350.06
KU42,01-02-2017 10:55 MST,-4.6,99.25,85378.66
KU42,01-02-2017 11:15 MST,-4,99.25,85378.66
KU42,01-02-2017 11:35 MST,-3.7,100,85378.66
KU42,01-02-2017 11:55 MST,-3.5,100,85378.66
KU42,01-02-2017 12:15 MST,-3.2,100,85350.06
KU42,01-02-2017 12:35 MST,-3.5,100,85378.66
KU42,01-02-2017 12:55 MST,-3.2,99.26,85378.66
KU42,01-02-2017 13:15 MST,-3.2,98.52,85350.06
KU42,01-02-2017 13:35 MST,-2.3,98.53,85350.06
KU42,01-02-2017 13:55 MST,-2.6,100,85378.66
KU42,01-02-2017 14:15 MST,-2.2,100,85378.66
KU42,01-02-2017 14:35 MST,-3,100,85407.27
KU42,01-02-2017 14:55 MST,-3,100,85464.47
KU42,01-02-2017 15:15 MST,-3.4,100,85464.47
KU42,01-02-2017 15:35 MST,-3.9,100,85464.47
KU42,01-02-2017 15:55 MST,-3.5,100,85493.08
KU42,01-02-2017 16:15 MST,-3.7,100,85521.68
KU42,01-02-2017 16:35 MST,-3.7,100,85550.28
KU42,01-02-2017 16:55 MST,-3.7,100,85578.88
KU42,01-02-2017 17:15 MST,-3.2,100,85550.28
KU42,01-02-2017 17:35 MST,-3.3,100,85578.88
KU42,01-02-2017 17:55 MST,-3.4,100,85636.09
KU42,01-02-2017 18:15 MST,-3.5,100,85607.48
KU42,01-02-2017 18:35 MST,-3.7,100,85607.48
KU42,01-02-2017 18:55 MST,-3.7,100,85636.09
KU42,01-02-2017 19:15 MST,-3.7,100,85664.69
KU42,01-02-2017 19:35 MST,-3.9,100,85693.29
KU42,01-02-2017 19:55 MST,-3.8,100,85664.69
KU42,01-02-2017 20:15 MST,-3.8,100,85693.29
KU42,01-02-2017 20:35 MST,-4,100,85664.69
KU42,01-02-2017 20:55 MST,-3.8,100,85693.29
KU42,01-02-2017 21:15 MST,-3.8,100,85721.9
KU42,01-02-2017 21:35 MST,-3.7,100,85721.9
KU42,01-02-2017 21:55 MST,-3.7,100,85750.5
KU42,01-02-2017 22:15 MST,-3.6,100,85750.5
KU42,01-02-2017 22:35 MST,-3.6,100,85750.5
KU42,01-02-2017 22:55 MST,-3.5,100,85750.5
KU42,01-02-2017 23:15 MST,-3.6,100,85807.7
KU42,01-02-2017 23:35 MST,-3.7,100,85807.7
KU42,01-02-2017 23:55 MST,-3.7,100,85807.7
KU42,01-03-2017 00:15 MST,-4.1,100,85836.3
KU42,01-03-2017 00:35 MST,-4.3,100,85836.3
KU42,01-03-2017 00:55 MST,-4.5,100,85864.91
KU42,01-03-2017 01:15 MST,-4.4,100,85864.91
KU42,01-03-2017 01:35 MST,-4.3,100,85893.51
KU42,01-03-2017 01:55 MST,-4.2,100,85893.51
KU42,01-03-2017 02:15 MST,-4.3,100,85922.12
KU42,01-03-2017 02:35 MST,-4.5,100,85950.72
KU42,01-03-2017 02:55 MST,-4.5,100,85950.72
KU42,01-03-2017 03:15 MST,-4.5,100,85979.32
KU42,01-03-2017 03:35 MST,-4.5,100,85979.32
KU42,01-03-2017 03:55 MST,-4.8,100,85979.32
KU42,01-03-2017 04:15 MST,-5.4,100,85979.32
KU42,01-03-2017 04:35 MST,-6,100,85979.32
KU42,01-03-2017 04:55 MST,-6,100,85979.32
KU42,01-03-2017 05:15 MST,-6.5,100,85979.32
KU42,01-03-2017 05:35 MST,-6.3,100,85979.32
KU42,01-03-2017 05:55 MST,-6.2,100,86007.92
KU42,01-03-2017 06:15 MST,-6.7,100,86007.92
KU42,01-03-2017 06:35 MST,-6.8,100,86036.52
KU42,01-03-2017 06:55 MST,-7.3,100,86036.52
KU42,01-03-2017 07:15 MST,-5.1,100,86007.92
KU42,01-03-2017 07:35 MST,-4.3,100,86007.92
KU42,01-03-2017 07:55 MST,-4.5,100,86007.92
KU42,01-03-2017 08:04 MST,28.01,34.79,86293.95
KU42,01-03-2017 08:15 MST,-4.2,100,86007.92
KU42,01-03-2017 08:35 MST,-4.2,100,86007.92
KU42,01-03-2017 08:55 MST,-3.7,100,86007.92
KU42,01-03-2017 09:15 MST,-3.5,100,86036.52
KU42,01-03-2017 09:35 MST,-3,99.26,86036.52
KU42,01-03-2017 09:55 MST,-2.9,98.52,86036.52
KU42,01-03-2017 10:15 MST,-2.3,96.36,86065.12
KU42,01-03-2017 10:35 MST,-2,94.94,86065.12
KU42,01-03-2017 10:55 MST,-2,96.37,86065.12
KU42,01-03-2017 11:15 MST,-1.3,94.27,86036.52
KU42,01-03-2017 11:35 MST,-0.7,90.89,86007.92
KU42,01-03-2017 11:55 MST,-0.5,90.24,85979.32
KU42,01-03-2017 12:15 MST,-0.5,92.94,85979.32
KU42,01-03-2017 12:35 MST,0.1,91.62,85950.72
KU42,01-03-2017 12:55 MST,0,90.94,85950.72
KU42,01-03-2017 13:15 MST,0.4,90.31,85922.12
KU42,01-03-2017 13:35 MST,-0.4,92.26,85893.51
KU42,01-03-2017 13:55 MST,-2.9,99.26,85893.51
KU42,01-03-2017 14:15 MST,-2.5,100,85893.51
KU42,01-03-2017 14:35 MST,-2,97.8,85836.3
KU42,01-03-2017 14:55 MST,-1.7,97.09,85864.91
KU42,01-03-2017 15:15 MST,-1.5,97.81,85836.3
KU42,01-03-2017 15:35 MST,-1.3,96.39,85836.3
KU42,01-03-2017 15:55 MST,-2.8,100,85864.91
KU42,01-03-2017 16:15 MST,-3.5,100,85893.51
KU42,01-03-2017 16:35 MST,-3.9,100,85922.12
KU42,01-03-2017 16:55 MST,-4.1,100,85893.51
KU42,01-03-2017 17:15 MST,-3.8,100,85893.51
KU42,01-03-2017 17:35 MST,-4,100,85893.51
KU42,01-03-2017 17:55 MST,-4.2,100,85836.3
KU42,01-03-2017 18:15 MST,-4.6,100,85807.7
KU42,01-03-2017 18:35 MST,-4.2,100,85807.7
KU42,01-03-2017 18:55 MST,-4.8,100,85836.3
KU42,01-03-2017 19:15 MST,-4.5,100,85807.7
KU42,01-03-2017 19:35 MST,-4.9,100,85864.91
KU42,01-03-2017 19:55 MST,-4.9,100,85864.91
KU42,01-03-2017 20:15 MST,-4.8,100,85864.91
KU42,01-03-2017 20:35 MST,-5.2,100,85864.91
KU42,01-03-2017 20:55 MST,-5.2,100,85836.3
KU42,01-03-2017 21:15 MST,-5.2,100,85836.3
KU42,01-03-2017 21:35 MST,-4.9,100,85807.7
KU42,01-03-2017 21:55 MST,-4.6,100,85807.7
KU42,01-03-2017 22:15 MST,-4.6,100,85750.5
KU42,01-03-2017 22:35 MST,-5.2,100,85721.9
KU42,01-03-2017 22:55 MST,-4.4,100,85693.29
KU42,01-03-2017 23:15 MST,-1.8,100,85693.29
KU42,01-03-2017 23:35 MST,-0.1,95.02,85664.69
KU42,01-03-2017 23:55 MST,0.7,90.33,85636.09
KU42,01-04-2017 00:15 MST,1.3,86.51,85636.09
KU42,01-04-2017 00:35 MST,1.6,85.91,85607.48
KU42,01-04-2017 00:55 MST,1.9,84.08,85578.88
KU42,01-04-2017 01:15 MST,2.1,82.89,85550.28
KU42,01-04-2017 01:35 MST,2.2,82.3,85550.28
KU42,01-04-2017 01:55 MST,1.8,86.56,85550.28
KU42,01-04-2017 02:15 MST,1.5,89.74,85521.68
KU42,01-04-2017 02:35 MST,1.3,93.71,85550.28
KU42,01-04-2017 02:55 MST,1.5,97.87,85464.47
KU42,01-04-2017 03:15 MST,1.9,94.42,85435.87
KU42,01-04-2017 03:35 MST,2,95.11,85378.66
KU42,01-04-2017 03:55 MST,2.1,94.43,85350.06
KU42,01-04-2017 04:15 MST,2.2,95.12,85321.46
KU42,01-04-2017 04:35 MST,2.5,93.1,85292.86
KU42,01-04-2017 04:55 MST,2.6,92.44,85264.26
KU42,01-04-2017 05:15 MST,2.7,91.79,85264.26
KU42,01-04-2017 05:35 MST,2.9,89.85,85207.05
KU42,01-04-2017 05:55 MST,2.7,91.13,85207.05
KU42,01-04-2017 06:15 MST,3,88.58,85178.44
KU42,01-04-2017 06:35 MST,2.7,91.79,85149.84
KU42,01-04-2017 06:55 MST,2.8,93.12,85149.84
KU42,01-04-2017 07:15 MST,3,91.81,85149.84
KU42,01-04-2017 07:35 MST,3.4,87.98,85121.24
KU42,01-04-2017 07:55 MST,3.5,87.36,85121.24
KU42,01-04-2017 08:15 MST,3.5,87.36,85121.24
KU42,01-04-2017 08:35 MST,3.7,85.52,85121.24
KU42,01-04-2017 08:55 MST,3.7,85.52,85121.24
KU42,01-04-2017 09:15 MST,3.7,85.52,85121.24
KU42,01-04-2017 09:35 MST,3.8,84.92,85121.24
KU42,01-04-2017 09:55 MST,3.9,84.33,85149.84
KU42,01-04-2017 10:15 MST,4.1,83.75,85178.44
KU42,01-04-2017 10:35 MST,4,84.34,85207.05
KU42,01-04-2017 10:55 MST,4,84.94,85207.05
KU42,01-04-2017 11:15 MST,4,86.17,85207.05
KU42,01-04-2017 11:35 MST,3.7,88.64,85178.44
KU42,01-04-2017 11:55 MST,3.8,88.02,85178.44
KU42,01-04-2017 12:15 MST,4,86.79,85178.44
KU42,01-04-2017 12:35 MST,4,87.41,85178.44
KU42,01-04-2017 12:55 MST,3.8,89.92,85178.44
KU42,01-04-2017 13:15 MST,3.8,91.21,85121.24
KU42,01-04-2017 13:35 MST,3.7,91.86,85121.24
KU42,01-04-2017 13:55 MST,3.7,91.86,85092.64
KU42,01-04-2017 14:15 MST,3.4,93.82,85035.44
KU42,01-04-2017 14:35 MST,3.5,93.16,85006.83
KU42,01-04-2017 14:55 MST,3.6,92.51,84978.23
KU42,01-04-2017 15:15 MST,3.6,91.85,84978.23
KU42,01-04-2017 15:35 MST,3.6,91.85,84978.23
KU42,01-04-2017 15:55 MST,3.7,89.91,84949.62
KU42,01-04-2017 16:15 MST,3.8,89.28,84949.62
KU42,01-04-2017 16:35 MST,3.7,89.27,84921.02
KU42,01-04-2017 16:55 MST,3.6,90.55,84949.62
KU42,01-04-2017 17:15 MST,3.7,89.91,84949.62
KU42,01-04-2017 17:35 MST,3.8,89.92,84949.62
KU42,01-04-2017 17:55 MST,3.6,92.51,84921.02
KU42,01-04-2017 18:15 MST,3.5,93.82,84949.62
KU42,01-04-2017 18:35 MST,3,97.89,84921.02
KU42,01-04-2017 18:55 MST,3.2,96.52,84949.62
KU42,01-04-2017 19:15 MST,0.3,100,84978.23
KU42,01-04-2017 19:35 MST,0.3,100,84949.62
KU42,01-04-2017 19:55 MST,0,100,84949.62
KU42,01-04-2017 20:15 MST,-0.1,100,84949.62
KU42,01-04-2017 20:35 MST,-0.5,100,84978.23
KU42,01-04-2017 20:55 MST,-2.8,100,85064.04
KU42,01-04-2017 21:15 MST,-3.2,100,85092.64
KU42,01-04-2017 21:35 MST,-3.5,100,85092.64
KU42,01-04-2017 21:55 MST,-3.4,100,85149.84
KU42,01-04-2017 22:15 MST,-3.9,100,85207.05
KU42,01-04-2017 22:35 MST,-4.3,100,85264.26
KU42,01-04-2017 22:55 MST,-4.5,100,85264.26
KU42,01-04-2017 23:15 MST,-4.5,100,85292.86
KU42,01-04-2017 23:35 MST,-4.5,100,85321.46
KU42,01-04-2017 23:55 MST,-4.3,100,85321.46
KU42,01-05-2017 00:15 MST,-4.1,100,85321.46
KU42,01-05-2017 00:35 MST,-4.3,100,85321.46
KU42,01-05-2017 00:55 MST,-4.5,100,85321.46
KU42,01-05-2017 01:15 MST,-5.1,100,85350.06
KU42,01-05-2017 01:35 MST,-5.6,100,85378.66
KU42,01-05-2017 01:55 MST,-6,100,85378.66
KU42,01-05-2017 02:15 MST,-6.1,100,85407.27
KU42,01-05-2017 02:35 MST,-6.4,100,85464.47
KU42,01-05-2017 02:55 MST,-7,100,85493.08
KU42,01-05-2017 03:15 MST,-7,100,85464.47
KU42,01-05-2017 03:35 MST,-7,100,85493.08
KU42,01-05-2017 03:55 MST,-7,100,85464.47
KU42,01-05-2017 04:15 MST,-7.1,100,85464.47
KU42,01-05-2017 04:35 MST,-7.6,100,85493.08
KU42,01-05-2017 04:55 MST,-9,100,85493.08
KU42,01-05-2017 05:15 MST,-9.3,100,85493.08
KU42,01-05-2017 05:35 MST,-9.5,96.89,85493.08
KU42,01-05-2017 05:55 MST,-10.3,96.1,85464.47
KU42,01-05-2017 06:15 MST,-10.5,96.09,85521.68
KU42,01-05-2017 06:35 MST,-10.8,93.8,85521.68
KU42,01-05-2017 06:55 MST,-11,90.08,85550.28
KU42,01-05-2017 07:15 MST,-11.2,85.79,85578.88
KU42,01-05-2017 07:35 MST,-11.2,89.34,85578.88
KU42,01-05-2017 07:55 MST,-11.4,87.88,85578.88
KU42,01-05-2017 08:15 MST,-11.6,86.44,85607.48
KU42,01-05-2017 08:35 MST,-11.8,84.32,85607.48
KU42,01-05-2017 08:55 MST,-11.8,85.02,85636.09
KU42,01-05-2017 09:15 MST,-11.9,87.12,85636.09
KU42,01-05-2017 09:35 MST,-11.6,85.74,85636.09
KU42,01-05-2017 09:55 MST,-11.7,85.03,85636.09
KU42,01-05-2017 10:15 MST,-11.5,84.36,85664.69
KU42,01-05-2017 10:35 MST,-11.2,84.4,85664.69
KU42,01-05-2017 10:55 MST,-11.2,83.71,85693.29
KU42,01-05-2017 11:15 MST,-10.2,81.17,85693.29
KU42,01-05-2017 11:35 MST,-10.5,83.81,85693.29
KU42,01-05-2017 11:55 MST,-10.8,85.14,85636.09
KU42,01-05-2017 12:15 MST,-11,82.39,85607.48
KU42,01-05-2017 12:35 MST,-9.7,81.25,85578.88
KU42,01-05-2017 12:55 MST,-9.7,80.59,85550.28
KU42,01-05-2017 13:15 MST,-10.1,82.51,85550.28
KU42,01-05-2017 13:35 MST,-10.5,83.81,85521.68
KU42,01-05-2017 13:55 MST,-10.5,83.81,85550.28
KU42,01-05-2017 14:15 MST,-10.6,85.16,85521.68
KU42,01-05-2017 14:35 MST,-10.5,86.56,85521.68
KU42,01-05-2017 14:55 MST,-10.3,87.29,85493.08
KU42,01-05-2017 15:15 MST,-10.2,88,85493.08
KU42,01-05-2017 15:35 MST,-10.4,89.41,85521.68
KU42,01-05-2017 15:55 MST,-10.9,93.79,85578.88
KU42,01-05-2017 16:15 MST,-10.8,92.3,85578.88
KU42,01-05-2017 16:35 MST,-11,88.64,85607.48
KU42,01-05-2017 16:55 MST,-11,87.92,85607.48
KU42,01-05-2017 17:15 MST,-11.3,90.06,85607.48
KU42,01-05-2017 17:55 MST,-12,87.82,85693.29
KU42,01-05-2017 18:15 MST,-13.1,88.44,85693.29
KU42,01-05-2017 18:35 MST,-13.1,90.65,85721.9
KU42,01-05-2017 18:55 MST,-14.4,86.12,85750.5
KU42,01-05-2017 19:15 MST,-13.6,87.66,85779.1
KU42,01-05-2017 19:35 MST,-12.6,84.22,85779.1
KU42,01-05-2017 19:55 MST,-13,84.87,85807.7
KU42,01-05-2017 20:15 MST,-13.8,84.06,85807.7
KU42,01-05-2017 20:35 MST,-13.8,83.37,85836.3
KU42,01-05-2017 20:55 MST,-14.1,82.63,85836.3
KU42,01-05-2017 21:15 MST,-15.2,85.31,85864.91
KU42,01-05-2017 21:35 MST,-14,83.34,85893.51
KU42,01-05-2017 21:55 MST,-13.9,82.66,85922.12
KU42,01-05-2017 22:15 MST,-13.7,82.69,85922.12
KU42,01-05-2017 22:35 MST,-13.5,82.71,85950.72
KU42,01-05-2017 22:55 MST,-13.4,82.04,85979.32
KU42,01-05-2017 23:15 MST,-13.3,80.7,86007.92
KU42,01-05-2017 23:35 MST,-13.3,80.7,86036.52
KU42,01-05-2017 23:55 MST,-13.9,84.05,86036.52
KU42,01-06-2017 00:15 MST,-15,86.78,86065.12
KU42,01-06-2017 00:35 MST,-15,86.78,86093.73
KU42,01-06-2017 00:55 MST,-15,89.74,86122.33
KU42,01-06-2017 01:15 MST,-15,89.74,86122.33
KU42,01-06-2017 01:35 MST,-14.7,87.54,86150.94
KU42,01-06-2017 01:55 MST,-15.2,86.76,86179.54
KU42,01-06-2017 02:15 MST,-15,81.81,86179.54
KU42,01-06-2017 02:35 MST,-16.2,83.75,86179.54
KU42,01-06-2017 02:55 MST,-15.6,83.83,86208.14
KU42,01-06-2017 03:15 MST,-15.5,83.84,86208.14
KU42,01-06-2017 03:35 MST,-15.5,84.55,86236.74
KU42,01-06-2017 03:55 MST,-15.8,85.96,86265.34
KU42,01-06-2017 04:15 MST,-15.3,86.02,86265.34
KU42,01-06-2017 04:35 MST,-15.1,86.04,86265.34
KU42,01-06-2017 04:55 MST,-15.6,87.45,86293.95
KU42,01-06-2017 05:15 MST,-15.3,88.97,86322.55
KU42,01-06-2017 05:35 MST,-15,91.26,86322.55
KU42,01-06-2017 05:55 MST,-14.7,92.04,86379.76
KU42,01-06-2017 06:15 MST,-15.8,92.74,86379.76
KU42,01-06-2017 06:35 MST,-16.6,91.13,86408.36
KU42,01-06-2017 06:55 MST,-15.8,89.67,86408.36
KU42,01-06-2017 07:15 MST,-15.2,88.23,86436.96
KU42,01-06-2017 07:35 MST,-15.5,89.7,86494.16
KU42,01-06-2017 07:55 MST,-15.6,90.45,86522.77
KU42,01-06-2017 08:15 MST,-15.2,89.72,86551.37
KU42,01-06-2017 08:35 MST,-15,88.99,86579.97
KU42,01-06-2017 08:55 MST,-14.4,90.55,86608.58
KU42,01-06-2017 09:35 MST,-12.9,88.46,86608.58
KU42,01-06-2017 09:55 MST,-12.5,87.77,86608.58
KU42,01-06-2017 10:15 MST,-11.8,85.72,86637.18
KU42,01-06-2017 10:35 MST,-11.1,81.7,86637.18
KU42,01-06-2017 10:55 MST,-11,80.39,86637.18
KU42,01-06-2017 11:15 MST,-10.5,79.82,86608.58
KU42,01-06-2017 11:35 MST,-10.5,79.82,86608.58
KU42,01-06-2017 11:55 MST,-10.4,80.48,86579.97
KU42,01-06-2017 12:15 MST,-10.1,80.53,86551.37
KU42,01-06-2017 12:35 MST,-9.6,78.68,86551.37
KU42,01-06-2017 12:55 MST,-9.4,77.44,86551.37
KU42,01-06-2017 13:15 MST,-9.1,76.25,86579.97
KU42,01-06-2017 13:35 MST,-9.2,74.4,86579.97
KU42,01-06-2017 13:55 MST,-9,72.65,86608.58
KU42,01-06-2017 14:15 MST,-9.8,80.58,86579.97
KU42,01-06-2017 14:35 MST,-10.5,85.18,86579.97
KU42,01-06-2017 14:55 MST,-10.3,84.51,86579.97
KU42,01-06-2017 15:15 MST,-10.5,85.18,86579.97
KU42,01-06-2017 15:35 MST,-9.8,83.22,86579.97
KU42,01-06-2017 15:55 MST,-9.5,78.69,86579.97
KU42,01-06-2017 16:15 MST,-9.5,81.28,86579.97
KU42,01-06-2017 16:35 MST,-9.6,79.96,86579.97
KU42,01-06-2017 16:55 MST,-10.3,82.49,86579.97
KU42,01-06-2017 17:15 MST,-11.4,86.46,86579.97
KU42,01-06-2017 17:35 MST,-11.6,90.03,86579.97
KU42,01-06-2017 17:55 MST,-11.2,91.54,86579.97
KU42,01-06-2017 18:15 MST,-12.6,89.95,86579.97
KU42,01-06-2017 18:35 MST,-13.1,92.15,86579.97
KU42,01-06-2017 18:55 MST,-13.1,92.15,86551.37
KU42,01-06-2017 19:15 MST,-13.1,92.15,86551.37
KU42,01-06-2017 19:35 MST,-12.8,90.67,86551.37
KU42,01-06-2017 19:55 MST,-12.7,91.43,86579.97
KU42,01-06-2017 20:15 MST,-13.1,91.4,86637.18
KU42,01-06-2017 20:35 MST,-12.3,89.97,86637.18
KU42,01-06-2017 20:55 MST,-15.3,95.93,86665.78
KU42,01-06-2017 21:15 MST,-15,98.36,86637.18
KU42,01-06-2017 21:35 MST,-13.8,98.37,86637.18
KU42,01-06-2017 21:55 MST,-12.9,96.8,86637.18
KU42,01-06-2017 22:15 MST,-13.5,95.99,86637.18
KU42,01-06-2017 22:35 MST,-13.6,97.57,86722.98
KU42,01-06-2017 22:55 MST,-13.7,96.77,86694.38
KU42,01-06-2017 23:15 MST,-13.1,92.15,86722.98
KU42,01-06-2017 23:35 MST,-14,94.4,86694.38
KU42,01-06-2017 23:55 MST,-13.2,92.14,86694.38
KU42,01-07-2017 00:15 MST,-13.7,94.42,86694.38
KU42,01-07-2017 00:35 MST,-14.4,95.96,86694.38
KU42,01-07-2017 00:55 MST,-14.1,98.37,86694.38
KU42,01-07-2017 01:15 MST,-14.4,100,86665.78
KU42,01-07-2017 01:35 MST,-15,100,86637.18
KU42,01-07-2017 01:55 MST,-14.4,100,86608.58
KU42,01-07-2017 02:15 MST,-14.2,100,86608.58
KU42,01-07-2017 02:35 MST,-14.2,100,86608.58
KU42,01-07-2017 02:55 MST,-14.3,98.37,86637.18
KU42,01-07-2017 03:15 MST,-14.5,96.75,86694.38
KU42,01-07-2017 03:35 MST,-15,95.14,86694.38
KU42,01-07-2017 03:55 MST,-15,99.18,86665.78
KU42,01-07-2017 04:15 MST,-14.7,97.55,86665.78
KU42,01-07-2017 04:35 MST,-15,97.54,86637.18
KU42,01-07-2017 04:55 MST,-14.9,97.55,86637.18
KU42,01-07-2017 05:15 MST,-14.7,97.55,86665.78
KU42,01-07-2017 05:35 MST,-14.8,99.18,86665.78
KU42,01-07-2017 05:55 MST,-15.9,100,86637.18
KU42,01-07-2017 06:15 MST,-15.2,100,86637.18
KU42,01-07-2017 06:35 MST,-15.1,100,86637.18
KU42,01-07-2017 06:55 MST,-15.1,100,86637.18
KU42,01-07-2017 07:15 MST,-15.6,100,86665.78
KU42,01-07-2017 07:35 MST,-15.3,100,86694.38
KU42,01-07-2017 07:55 MST,-15.1,100,86722.98
KU42,01-07-2017 08:15 MST,-14.6,100,86722.98
KU42,01-07-2017 08:35 MST,-13.5,99.19,86722.98
KU42,01-07-2017 08:55 MST,-12.6,97.6,86751.59
KU42,01-07-2017 09:15 MST,-12.6,98.39,86751.59
KU42,01-07-2017 09:35 MST,-12.4,98.39,86780.19
KU42,01-07-2017 09:55 MST,-12.2,97.6,86780.19
KU42,01-07-2017 10:15 MST,-12,97.61,86780.19
KU42,01-07-2017 10:35 MST,-11.8,96.05,86751.59
KU42,01-07-2017 10:55 MST,-11,95.31,86751.59
KU42,01-07-2017 11:15 MST,-10.4,91.59,86694.38
KU42,01-07-2017 11:35 MST,-9.7,88.05,86637.18
KU42,01-07-2017 11:55 MST,-9.4,83.95,86579.97
KU42,01-07-2017 12:15 MST,-8.6,81.41,86522.77
KU42,01-07-2017 12:35 MST,-6.3,69.23,86494.16
KU42,01-07-2017 12:55 MST,-5.3,64.65,86436.96
KU42,01-07-2017 13:15 MST,-5.1,65.22,86436.96
KU42,01-07-2017 13:35 MST,-7.8,82.18,86494.16
KU42,01-07-2017 13:55 MST,-10,91.62,86494.16
KU42,01-07-2017 14:15 MST,-10.3,92.34,86522.77
KU42,01-07-2017 14:35 MST,-10.5,92.32,86579.97
KU42,01-07-2017 14:55 MST,-10.1,93.09,86608.58
KU42,01-07-2017 15:15 MST,-10,93.84,86608.58
KU42,01-07-2017 15:35 MST,-10,98.43,86522.77
KU42,01-07-2017 15:55 MST,-9.5,99.21,86465.56
KU42,01-07-2017 16:15 MST,-9.5,100,86436.96
KU42,01-07-2017 16:35 MST,-9.4,100,86379.76
KU42,01-07-2017 16:55 MST,-8.9,100,86379.76
KU42,01-07-2017 17:15 MST,-4,100,86436.96
KU42,01-07-2017 17:35 MST,-7.6,100,86436.96
KU42,01-07-2017 17:55 MST,-9.7,100,86436.96
KU42,01-07-2017 18:15 MST,-9.5,100,86436.96
KU42,01-07-2017 18:35 MST,-9.2,100,86436.96
KU42,01-07-2017 18:55 MST,-9,100,86436.96
KU42,01-07-2017 19:15 MST,-9.5,100,86436.96
KU42,01-07-2017 19:35 MST,-9,100,86494.16
KU42,01-07-2017 19:55 MST,-9,100,86494.16
KU42,01-07-2017 20:15 MST,-9.1,100,86494.16
KU42,01-07-2017 20:35 MST,-8.4,100,86494.16
KU42,01-07-2017 20:55 MST,-8.5,100,86522.77
KU42,01-07-2017 21:15 MST,-8.5,100,86522.77
KU42,01-07-2017 21:35 MST,-8.5,100,86522.77
KU42,01-07-2017 21:55 MST,-7.9,100,86551.37
KU42,01-07-2017 22:15 MST,-7.4,100,86551.37
KU42,01-07-2017 22:35 MST,-7.5,100,86522.77
KU42,01-07-2017 22:55 MST,-7,100,86522.77
KU42,01-07-2017 23:15 MST,-6.4,100,86522.77
KU42,01-07-2017 23:35 MST,-2.5,98.53,86551.37
KU42,01-07-2017 23:55 MST,-3,100,86551.37
KU42,01-08-2017 00:15 MST,-3.8,100,86579.97
KU42,01-08-2017 00:35 MST,-7.5,100,86579.97
KU42,01-08-2017 00:55 MST,-8.4,100,86579.97
KU42,01-08-2017 01:15 MST,-8.5,100,86579.97
KU42,01-08-2017 01:35 MST,-8,100,86608.58
KU42,01-08-2017 01:55 MST,-8.1,100,86608.58
KU42,01-08-2017 02:15 MST,-7.9,100,86608.58
KU42,01-08-2017 02:35 MST,-8,100,86608.58
KU42,01-08-2017 02:55 MST,-7.7,100,86637.18
KU42,01-08-2017 03:15 MST,-7.3,100,86637.18
KU42,01-08-2017 03:35 MST,-7.3,100,86608.58
KU42,01-08-2017 03:55 MST,-7.2,100,86608.58
KU42,01-08-2017 04:15 MST,-6.9,100,86579.97
KU42,01-08-2017 04:35 MST,-6.7,100,86608.58
KU42,01-08-2017 04:55 MST,-7,100,86579.97
KU42,01-08-2017 05:15 MST,-7,100,86579.97
KU42,01-08-2017 05:35 MST,-6.9,100,86608.58
KU42,01-08-2017 05:55 MST,-6.8,100,86579.97
KU42,01-08-2017 06:15 MST,-6.7,100,86522.77
KU42,01-08-2017 06:35 MST,-6.5,100,86522.77
KU42,01-08-2017 06:55 MST,-5.6,100,86522.77
KU42,01-08-2017 07:15 MST,-6,100,86551.37
